ClassName,Module,OwnedBy
software.wings.helpers.ext.azure.AcrServiceTest,400-rest,CDC
software.wings.helpers.ext.terragrunt.TerragruntStateHelperTest,400-rest,CDP
software.wings.helpers.ext.mail.MailerTest,400-rest,PL
software.wings.helpers.ext.shell.ShellExecutionServiceImplTest,400-rest,CDC
software.wings.helpers.ext.k8s.request.K8sBlueGreenDeployTaskParametersTest,400-rest,Unknown
software.wings.helpers.ext.k8s.request.K8sClusterConfigTest,400-rest,CDC
software.wings.helpers.ext.k8s.request.K8sDeleteTaskParametersTest,400-rest,Unknown
software.wings.helpers.ext.k8s.request.K8sRollingDeployTaskParametersTest,400-rest,Unknown
software.wings.helpers.ext.k8s.request.K8sTaskParametersTest,400-rest,CDC
software.wings.helpers.ext.k8s.request.K8sApplyTaskParametersTest,400-rest,CDC
software.wings.helpers.ext.k8s.request.K8sCanaryDeployTaskParametersTest,400-rest,Unknown
software.wings.helpers.ext.chartmuseum.CgChartmuseumClientFactoryTest,400-rest,CDP
software.wings.helpers.ext.sftp.SftpServiceTest,400-rest,CE
software.wings.helpers.ext.ecr.EcrClassicServiceTest,400-rest,CDC
software.wings.helpers.ext.ecr.EcrServiceTest,400-rest,CDC
software.wings.helpers.ext.gcb.GcbServiceImplTest,400-rest,CDC
software.wings.helpers.ext.url.SubdomainUrlHelperIntfcTest,400-rest,PL
software.wings.helpers.ext.container.ContainerMasterUrlHelperTest,400-rest,CDC
software.wings.helpers.ext.container.ContainerDeploymentDelegateHelperTest,400-rest,CDC
software.wings.helpers.ext.container.ContainerDeploymentManagerHelperTest,400-rest,CDC
software.wings.helpers.ext.amazons3.AmazonS3ServiceTest,400-rest,CDC
software.wings.helpers.ext.nexus.NexusServiceTest,400-rest,CDC
software.wings.helpers.ext.bamboo.BambooServiceTest,400-rest,CDC
software.wings.helpers.ext.artifactory.ArtifactoryServiceTest,400-rest,CDC
software.wings.helpers.ext.openshift.OpenShiftManagerServiceTest,400-rest,CDC
software.wings.helpers.ext.smb.SmbServiceTest,400-rest,CDC
software.wings.helpers.ext.external.comm.handlers.EmailHandlerIntegrationTest,400-rest,CDC
software.wings.helpers.ext.jenkins.CustomJenkinsHttpClientTest,400-rest,CDC
software.wings.helpers.ext.jenkins.JenkinsTest,400-rest,CDC
software.wings.helpers.ext.jenkins.JenkinsRegistryUtilsTest,400-rest,CDC
software.wings.helpers.ext.account.DeleteAccountHelperTest,400-rest,PL
software.wings.helpers.ext.kustomize.KustomizeConfigTest,400-rest,CDC
software.wings.helpers.ext.kustomize.KustomizeHelperTest,400-rest,CDC
software.wings.helpers.ext.cloudformation.request.CloudFormationCreateStackRequestTest,400-rest,Unknown
software.wings.helpers.ext.gcr.GcrApiServiceTest,400-rest,CDC
software.wings.helpers.ext.helm.HelmHelperTest,400-rest,CDP
software.wings.helpers.ext.helm.HelmCommandDataMapperTest,400-rest,CDC
software.wings.helpers.ext.helm.impl.HelmDeployServiceImplTest,400-rest,CDP
software.wings.helpers.ext.helm.request.HelmCommandRequestTest,400-rest,CDP
software.wings.helpers.ext.helm.request.HelmValuesFetchTaskParametersTest,400-rest,CDP
software.wings.helpers.ext.gcs.GcsServiceTest,400-rest,CDC
software.wings.WingsBaseTest,400-rest,PL
software.wings.sm.states.provision.TerraformPlanHelperTest,400-rest,CDP
io.harness.oidc.idtoken.OidcIdTokenUtilityTest,oidc-core,Unknown
io.harness.ccm.CENextGenStartupTest,ce-nextgen,CE
io.harness.ccm.CENGComponentTest,ce-nextgen,Unknown
io.harness.ccm.CEAwsConnectorValidatorTest,ce-nextgen,CE
io.harness.ccm.GenerateOpenApiSpecCommandTest,ce-nextgen,Unknown
io.harness.ccm.service.impl.SubscriptionExclusionServiceTest,ce-nextgen,CE
io.harness.ccm.service.impl.CEYamlServiceImplTest,ce-nextgen,Unknown
io.harness.ccm.service.impl.CCMNotificationServiceTest,ce-nextgen,Unknown
io.harness.ccm.service.impl.K8sConnectorValidationTaskClientTest,ce-nextgen,Unknown
io.harness.ccm.service.impl.K8sServiceAccountDelegateTaskClientTest,ce-nextgen,Unknown
io.harness.ccm.service.impl.K8sConnectorHelperTest,ce-nextgen,Unknown
io.harness.ccm.service.impl.LicenseUsageInterfaceImplTest,ce-nextgen,Unknown
io.harness.ccm.eventframework.EntityChangeHandlerTest,ce-nextgen,CE
io.harness.ccm.remote.resources.PerspectiveResourceTest,ce-nextgen,Unknown
io.harness.ccm.remote.resources.CCMNotificationSettingResourceTest,ce-nextgen,Unknown
io.harness.ccm.remote.resources.CEYamlResourceTest,ce-nextgen,Unknown
io.harness.ccm.remote.resources.PerspectiveReportResourceTest,ce-nextgen,Unknown
io.harness.ccm.remote.resources.BudgetResourceTest,ce-nextgen,Unknown
io.harness.ccm.remote.resources.BusinessMappingResourceTest,ce-nextgen,Unknown
io.harness.ccm.remote.resources.GovernanceRuleResourceTest,ce-nextgen,Unknown
io.harness.ccm.remote.resources.PerspectiveFolderResourceTest,ce-nextgen,Unknown
io.harness.ccm.remote.resources.HealthResourceTest,ce-nextgen,CE
io.harness.ccm.remote.resources.recommendation.RESTWrapperRecommendationDetailsTest,ce-nextgen,Unknown
io.harness.ccm.remote.resources.recommendation.RESTWrapperRecommendationOverviewTest,ce-nextgen,Unknown
io.harness.ccm.remote.resources.msp.ManagedAccountDataResourceTest,ce-nextgen,Unknown
io.harness.ccm.remote.resources.msp.MarginObfuscationResourceTest,ce-nextgen,Unknown
io.harness.ccm.remote.resources.msp.ManagedAccountResourceTest,ce-nextgen,Unknown
io.harness.ccm.remote.resources.governance.GovernanceAiEngineResourceTest,ce-nextgen,Unknown
io.harness.ccm.remote.mapper.recommendation.CCMRecommendationFilterPropertiesMapperTest,ce-nextgen,Unknown
io.harness.ccm.remote.mapper.anomaly.AnomalyFilterPropertiesMapperTest,ce-nextgen,Unknown
io.harness.mongo.CENGMongoIndexesTest,ce-nextgen,Unknown
io.harness.ng.core.NGCoreComponentTest,950-ng-core,Unknown
io.harness.ng.core.accountsetting.AccountSettingMapperTest,950-ng-core,Unknown
io.harness.ng.core.accountsetting.services.NGAccountSettingServiceImplTest,950-ng-core,Unknown
io.harness.ng.core.schema.resource.YamlSchemaResourceTest,950-ng-core,Unknown
io.harness.ng.core.activityhistory.NGActivityQueryCriteriaHelperTest,950-ng-core,Unknown
io.harness.ng.core.activityhistory.impl.NGActivityServiceImplTest,950-ng-core,Unknown
io.harness.ng.core.activityhistory.impl.NGActivitySummaryServiceImplTest,950-ng-core,Unknown
io.harness.ng.core.activityhistory.mapper.NGActivityDTOToEntityMapperTest,950-ng-core,Unknown
io.harness.ng.core.activityhistory.mapper.NGActivityEntityToDTOMapperTest,950-ng-core,Unknown
io.harness.ng.core.activityhistory.resource.NGActivityResourceTest,950-ng-core,Unknown
io.harness.DelegateComponentTest,260-delegate,Unknown
io.harness.cvng.CVNGDataCollectionDelegateServiceImplTest,260-delegate,Unknown
io.harness.cvng.CVNGRequestExecutorTest,260-delegate,Unknown
io.harness.serializer.json.JsonUtilsTest,260-delegate,Unknown
io.harness.logstreaming.LogStreamingTaskClientTest,260-delegate,Unknown
io.harness.kryo.KryoRegistrationTest,260-delegate,Unknown
io.harness.delegate.service.DelegateCVActivityLogServiceImplTest,260-delegate,Unknown
io.harness.delegate.service.DelegateAgentServiceImplTest,260-delegate,Unknown
io.harness.delegate.service.TimeSeriesDataStoreServiceTest,260-delegate,Unknown
io.harness.delegate.service.DelegateCVTaskServiceImplTest,260-delegate,Unknown
io.harness.delegate.service.DelegatePropertyServiceImplTest,260-delegate,Unknown
io.harness.delegate.service.core.apiclient.CoreV1ApiWithRetryTest,260-delegate,Unknown
io.harness.delegate.service.core.k8s.K8STaskRunnerTest,260-delegate,Unknown
io.harness.delegate.service.core.litek8s.CertsMountHelperTest,260-delegate,Unknown
io.harness.delegate.service.core.litek8s.InfraCleanerTest,260-delegate,Unknown
io.harness.delegate.service.tasklogging.DelegateLogServiceImplTest,260-delegate,Unknown
io.harness.delegate.exceptionhandler.DelegateExceptionManagerTest,260-delegate,DX
io.harness.delegatetasks.DelegateFileManagerTest,260-delegate,Unknown
io.harness.perpetualtask.PerpetualTaskServiceImplTest,260-delegate,Unknown
io.harness.perpetualtask.NativeHelmInstanceSyncPerpetualTaskV2ExecutorTest,260-delegate,CDP
io.harness.perpetualtask.AzureWebAppInstanceSyncPerpetualTaskExecutorTest,260-delegate,CDP
io.harness.perpetualtask.GoogleFunctionInstanceSyncPerpetualTaskExecutorTest,260-delegate,CDP
io.harness.perpetualtask.PerpetualTaskServiceIntegrationTest,260-delegate,Unknown
io.harness.perpetualtask.AwsCodeDeployInstanceSyncExecutorTest,260-delegate,CDP
io.harness.perpetualtask.AwsLambdaInstanceSyncPerpetualTaskExecutorTest,260-delegate,CDP
io.harness.perpetualtask.AwsSamInstanceSyncPerpetualTaskExecutorTest,260-delegate,CDP
io.harness.perpetualtask.PdcPerpetualTaskExecutorNgTest,260-delegate,CDP
io.harness.perpetualtask.PerpetualTaskScheduleServiceImplTest,260-delegate,Unknown
io.harness.perpetualtask.AbstractInstanceSyncV2TaskExecutorTest,260-delegate,CDP
io.harness.perpetualtask.CustomDeploymentInstanceSyncClientTest,260-delegate,CDP
io.harness.perpetualtask.AzureSshWinrmInstanceSyncPerpetualTaskExecutorTest,260-delegate,CDP
io.harness.perpetualtask.SpotinstPerpetualTaskExecutorNgTest,260-delegate,CDP
io.harness.perpetualtask.PdcInstanceSyncExecutorTest,260-delegate,CDP
io.harness.perpetualtask.AwsLambdaInstanceSyncPerpetualTaskExecutorNGTest,260-delegate,CDP
io.harness.perpetualtask.PerpetualTaskWorkerTest,260-delegate,Unknown
io.harness.perpetualtask.TasInstanceSyncPerpetualTaskExecutorTest,260-delegate,Unknown
io.harness.perpetualtask.AwsAmiInstanceSyncPerpetualTaskExecutorTest,260-delegate,CDP
io.harness.perpetualtask.HttpsPerpetualTaskServiceClientImplTest,260-delegate,Unknown
io.harness.perpetualtask.AwsAmiInstanceSyncPerpetualTaskClientTest,260-delegate,CDP
io.harness.perpetualtask.ContainerInstanceSyncPerpetualTaskExecutorTest,260-delegate,CDP
io.harness.perpetualtask.AwsCodeDeployInstanceSyncPerpetualTaskClientTest,260-delegate,CDP
io.harness.perpetualtask.SpotinstAmiInstanceSyncDelegateExecutorTest,260-delegate,CDP
io.harness.perpetualtask.PcfInstanceSyncDelegateExecutorTest,260-delegate,CDP
io.harness.perpetualtask.AwsSshInstanceSyncExecutorTest,260-delegate,CDP
io.harness.perpetualtask.AwsSshWinrmPerpetualTaskExecutorNgTest,260-delegate,CDP
io.harness.perpetualtask.AzureWebAppInstanceSyncDelegateExecutorTest,260-delegate,Unknown
io.harness.perpetualtask.K8sInstanceSyncV2HelperTest,260-delegate,CDP
io.harness.perpetualtask.K8sInstanceSyncPerpetualTaskV2ExecutorTest,260-delegate,CDP
io.harness.perpetualtask.AzureVMSSInstanceSyncDelegateExecutorTest,260-delegate,Unknown
io.harness.perpetualtask.PerpetualTaskLifecycleManagerTest,260-delegate,Unknown
io.harness.perpetualtask.K8sInstanceSyncPerpetualTaskExecutorTest,260-delegate,CDP
io.harness.perpetualtask.CustomDeploymentInstanceSyncPerpetualTaskExecuterTest,260-delegate,Unknown
io.harness.perpetualtask.datacollection.ThirdPartyCallHandlerTest,260-delegate,CV
io.harness.perpetualtask.datacollection.DataCollectionPerpetualTaskExecutorTest,260-delegate,CV
io.harness.perpetualtask.datacollection.K8ActivityCollectionPerpetualTaskExecutorTest,260-delegate,Unknown
io.harness.perpetualtask.datacollection.k8s.ChangeIntelDeploymentHandlerTest,260-delegate,Unknown
io.harness.perpetualtask.datacollection.k8s.ChangeIntelStatefulSetHandlerTest,260-delegate,Unknown
io.harness.perpetualtask.datacollection.k8s.ChangeIntelReplicaSetHandlerTest,260-delegate,Unknown
io.harness.perpetualtask.datacollection.k8s.ChangeIntelConfigMapHandlerTest,260-delegate,Unknown
io.harness.perpetualtask.polling.gitpolling.GitPollingPerpetualTaskExecutorNgTest,260-delegate,CDC
io.harness.perpetualtask.polling.manifest.ManifestPerpetualTaskExecutorNgTest,260-delegate,CDC
io.harness.perpetualtask.polling.artifact.ArtifactPerpetualTaskExecutorNgTest,260-delegate,CDC
io.harness.perpetualtask.k8s.metrics.collector.AggregatesTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.metrics.collector.K8sMetricCollectorTest,260-delegate,CE
io.harness.perpetualtask.k8s.metrics.client.impl.DefaultK8sMetricsClientTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.utils.K8sClusterHelperTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.informer.SharedInformerFactoryFactoryTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.informer.handlers.V1JobHandlerTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.informer.handlers.HandlersTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.informer.handlers.BaseHandlerTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.informer.handlers.V1DaemonSetHandlerTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.informer.handlers.V1StatefulSetHandlerTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.informer.handlers.V1beta1CronJobHandlerTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.informer.handlers.V1ReplicaSetHandlerTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.informer.handlers.V1DeploymentHandlerTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.informer.handlers.support.WorkloadSpecUtilsTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.watch.PodWatcherTest,260-delegate,CDP
io.harness.perpetualtask.k8s.watch.K8sWatchServiceDelegateTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.watch.NamespaceFetcherTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.watch.PVCFetcherTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.watch.K8sControllerFetcherTest,260-delegate,CE
io.harness.perpetualtask.k8s.watch.PVWatcherTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.watch.CrdWorkloadFetcherTest,260-delegate,CE
io.harness.perpetualtask.k8s.watch.K8SWatchTaskExecutorTest,260-delegate,CE
io.harness.perpetualtask.k8s.watch.NodeWatcherTest,260-delegate,CDP
io.harness.perpetualtask.k8s.watch.K8sResourceStandardizerTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.watch.K8sResourceUtilsTest,260-delegate,Unknown
io.harness.perpetualtask.k8s.watch.K8sWatchPerpetualTaskServiceClientTest,260-delegate,Unknown
io.harness.perpetualtask.manifest.ManifestPerpetualTaskExecutorTest,260-delegate,CDC
io.harness.perpetualtask.internal.PerpetualTaskRecordHandlerTest,260-delegate,Unknown
io.harness.perpetualtask.internal.PerpetualTaskRecordDaoTest,260-delegate,Unknown
io.harness.perpetualtask.internal.PerpetualTaskValidationCallbackTest,260-delegate,Unknown
io.harness.perpetualtask.instancesyncv2.cg.CgK8sInstancesDetailsFetcherTest,260-delegate,CDP
io.harness.perpetualtask.instancesyncv2.cg.CgInstanceSyncV2TaskExecutorTest,260-delegate,CDP
io.harness.perpetualtask.ecs.EcsPerpetualTaskServiceClientTest,260-delegate,Unknown
io.harness.perpetualtask.ecs.EcsPerpetualTaskExecutorTest,260-delegate,Unknown
io.harness.perpetualtask.ecs.support.EcsMetricClientTest,260-delegate,Unknown
io.harness.perpetualtask.instancesync.SpotinstAmiInstanceSyncPerpetualTaskClientTest,260-delegate,CDP
io.harness.perpetualtask.instancesync.PcfInstanceSyncPerpetualTaskClientTest,260-delegate,CDP
io.harness.perpetualtask.instancesync.AwsLambdaInstanceSyncPerpetualTaskClientTest,260-delegate,CDP
io.harness.perpetualtask.instancesync.AwsSshPerpetualTaskServiceClientTest,260-delegate,CDP
io.harness.perpetualtask.instancesync.PdcPerpetualTaskClientTest,260-delegate,CDP
io.harness.perpetualtask.instancesync.AzureVMSSInstanceSyncPerpetualTaskClientTest,260-delegate,CDP
io.harness.perpetualtask.instancesync.AzureWebAppInstanceSyncPerpetualTaskClientTest,260-delegate,CDP
io.harness.perpetualtask.connector.ConnectorHearbeatPublisherTest,260-delegate,Unknown
io.harness.perpetualtask.connector.ConnectorHeartbeatPerpetualTaskClientTest,260-delegate,DX
io.harness.perpetualtask.connector.ConnectorHeartbeatPerpetualTaskExecutorTest,260-delegate,Unknown
io.harness.perpetualtask.artifact.ArtifactsPublishedCacheTest,260-delegate,Unknown
io.harness.perpetualtask.artifact.ArtifactPerpetualTaskExecutorTest,260-delegate,CDC
io.harness.perpetualtask.artifact.ArtifactRepositoryServiceImplTest,260-delegate,Unknown
io.harness.bazel.DelegateBazelDependencyCheckTest,260-delegate,DEL
software.wings.delegatetasks.HostValidationTaskTest,260-delegate,Unknown
software.wings.delegatetasks.GcbTaskTest,260-delegate,Unknown
